list_name,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","2","","34.715023040771","-76.662216186523","1.1982688903809","5","Beaufort, North Carolina, United States of America","20210118211916","2021-01-18 21:19:16","","Briggs Cloutier","0","","903009","26066"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","60","","34.72632598877","-76.663200378418","5.820056438446","106.56796264648","Beaufort, North Carolina, United States of America","20210118212223","2021-01-18 21:22:23","","Briggs Cloutier","0","","903012","26067"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","35.110260009766","-75.974456787109","0","285.39932250977","Ocracoke, North Carolina, United States of America","20210203184419","2021-02-03 18:44:19","","Ocracoke ","0","","918122","26386"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.290019989014","-71.637054443359","93.682289123535","14.15650844574","Westborough, Massachusetts, United States of America","20210225033009","2021-02-25 03:30:09","","coco jiang","0","","942431","26848"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.290019989014","-71.637054443359","93.682289123535","14.15650844574","Westborough, Massachusetts, United States of America","20210225033010","2021-02-25 03:30:10","","coco jiang","0","","942432","26848"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.290019989014","-71.63703918457","93.697151184082","13.396064758301","Westborough, Massachusetts, United States of America","20210225033010","2021-02-25 03:30:10","","coco jiang","0","","942433","26848"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.031066894531","-88.318008422852","246.19967651367","65","Elgin, Illinois, United States of America","20210410175120","2021-04-10 17:51:20","","Ciara","0","","1480836","36909"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.031066894531","-88.318008422852","246.19967651367","65","Elgin, Illinois, United States of America","20210410175121","2021-04-10 17:51:21","","Ciara","0","","1480837","36909"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.031066894531","-88.318008422852","246.19967651367","65","Elgin, Illinois, United States of America","20210410175122","2021-04-10 17:51:22","","Ciara","0","","1480838","36909"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.031047821045","-88.317985534668","246.59840393066","65","Elgin, Illinois, United States of America","20210410175205","2021-04-10 17:52:05","","Ciara","0","","1480839","36909"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.696691964179","-76.781584586014","3.812339508906","4.792053162625","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546139","38762"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.696710143523","-76.780587364531","2.6850886773318","4.7929496887865","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546148","38762"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.697274141815","-76.740798122297","2.0956317037344","4.8172484821778","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549550","38855"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.69709488703","-76.740766189655","1.64425055217","4.8056988859972","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549558","38855"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.697139029768","-76.741289017624","1.8517515901476","4.8600407834378","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549562","38855"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.697090210579","-76.742769627692","1.7163749253377","4.8011202428695","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549567","38855"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.697102416477","-76.74305543778","1.5049289800227","4.7959785693675","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549568","38855"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.697141283976","-76.743086419029","1.7107187593356","4.8513835026539","Atlantic Beach, North Carolina, United States of America","20210502145939","2021-05-02 14:59:39","Default","102335272 (SciStarter)","0","","1549569","38855"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.696833386122","-76.779413773551","4.0911050168797","4.8239904905928","Atlantic Beach, North Carolina, United States of America","20210502152737","2021-05-02 15:27:37","Default","102335272 (SciStarter)","0","","1549643","38857"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.697201347404","-76.743471902908","2.20978907682","4.8218398160299","Atlantic Beach, North Carolina, United States of America","20210504153232","2021-05-04 15:32:32","Default","102335272 (SciStarter)","0","","1552788","39107"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.696606871882","-76.781043674504","2.4189674081281","4.9114277052332","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552806","39108"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","4","","33.463590096057","-117.68491366456","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20210911153607","2021-09-11 15:36:07","Default","ballisonsurfer","0","","1720022","44276"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.804309719018","-83.927665811568","290.201083811","4.8498002069345","Loganville, Georgia, United States of America","20210914210505","2021-09-14 21:05:05","Default","Binderd22","0","","1731224","44476"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","4","","33.459564576768","-117.67555427341","5.6233150233632","6.0009062052607","Capistrano Beach, California, United States of America","20210918165845","2021-09-18 16:58:45","Default","ballisonsurfer","0","","1739100","44681"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","42.363647094442","-71.260681599356","49.404458999634","65","Waltham, Massachusetts, United States of America","20211017210228","2021-10-17 21:02:28","Default","102381917 (SciStarter)","0","","1792053","45926"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","6","","33.463637295223","-117.68488959163","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20211107174027","2021-11-07 17:40:27","Default","ballisonsurfer","0","","1828066","46589"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","3","","28.396754167069","-80.611889837385","2.5809288024902","6.0299323950301","Cape Canaveral, Florida, United States of America","20211125192501","2021-11-25 19:25:01","Default","LortonJM","0","","1845596","47006"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","2","","34.057862491103","-118.19497134507","112.23480388336","4.7416219504401","Los Angeles, California, United States of America","20240207204031","2024-02-07 20:40:31","Default","Debony Garcia","0","","2783864","72317"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.057895106941","-118.19498160555","111.57275517564","4.7413503920724","Los Angeles, California, United States of America","20240207204039","2024-02-07 20:40:39","Default","Debony Garcia","0","","2783866","72317"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.057957043985","-118.19530953737","115.42080115154","4.7348720162444","Los Angeles, California, United States of America","20240207204239","2024-02-07 20:42:39","Default","Debony Garcia","0","","2783879","72317"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.057322778923","-118.19532227789","107.98621213064","4.7371433196556","Los Angeles, California, United States of America","20240207204446","2024-02-07 20:44:46","Default","Debony Garcia","0","","2783892","72317"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.099216223804","-118.3165612598","115.14536158647","14.244565557529","Los Angeles, California, United States of America","20240207223455","2024-02-07 22:34:55","Default","sanchezjasmin22","0","","2785290","72385"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.099216223804","-118.3165612598","115.14536158647","14.244565557529","Los Angeles, California, United States of America","20240207223455","2024-02-07 22:34:55","Default","sanchezjasmin22","0","","2785291","72385"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.099202487969","-118.31706836076","115.98108782992","14.255351697691","Los Angeles, California, United States of America","20240207223729","2024-02-07 22:37:29","Default","sanchezjasmin22","0","","2785297","72385"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.099210926225","-118.31779957858","115.18578809593","14.243075980616","Los Angeles, California, United States of America","20240207223934","2024-02-07 22:39:34","Default","sanchezjasmin22","0","","2785301","72385"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.100071828244","-118.12602372836","154.35799143836","4.7423674420632","Los Angeles County, California, United States of America","20240221191459","2024-02-21 19:14:59","Default","Debony Garcia","0","","2793733","72694"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.969583656536","-118.18232591425","40.76192693226","4.7378441548866","Bell Gardens, California, United States of America","20240221193655","2024-02-21 19:36:55","","e.lleeeeeeee","0","","2794043","72707"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.969336080667","-118.18005299267","41.765935076401","4.7541572237038","Bell Gardens, California, United States of America","20240221193930","2024-02-21 19:39:30","","e.lleeeeeeee","0","","2794052","72707"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.065565819687","-118.16983924407","144.49770922121","6.890864672638","Los Angeles, California, United States of America","20240221202419","2024-02-21 20:24:19","Default","asainz","0","","2794119","72709"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.968609569645","-118.22816704949","45.547504603863","4.7291038732724","Huntington Park, California, United States of America","20240221203357","2024-02-21 20:33:57","Default","Rosaliel","0","","2794208","72716"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.968597540081","-118.22812890982","45.185291705653","4.7294962795731","Huntington Park, California, United States of America","20240221203401","2024-02-21 20:34:01","Default","Rosaliel","0","","2794209","72716"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","3","","33.960589745792","-118.27560009989","42.416107221132","8.0012082736809","Los Angeles, California, United States of America","20240225205629","2024-02-25 20:56:29","Default","Mintzuki","0","","2796993","72809"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.960640570386","-118.27556893766","42.416109085083","11.930944162038","Los Angeles, California, United States of America","20240225205651","2024-02-25 20:56:51","Default","Mintzuki","0","","2796995","72809"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","2","","33.96063204002","-118.2755459348","42.411310162544","10.982396937751","Los Angeles, California, United States of America","20240225205656","2024-02-25 20:56:56","Default","Mintzuki","0","","2796997","72809"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","3","","33.960499625826","-118.27560357496","42.380199716517","10.373916291778","Los Angeles, California, United States of America","20240225205856","2024-02-25 20:58:56","Default","Mintzuki","0","","2796999","72809"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.054073533162","-118.14213206447","204.51485085208","4.7412263074651","Monterey Park, California, United States of America","20240312222156","2024-03-12 22:21:56","Default","Debony Garcia","0","","2815240","73237"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.050729735485","-118.26316510207","97.603735734709","14.874126112895","Los Angeles, California, United States of America","20240313193632","2024-03-13 19:36:32","Default","Rosaliel","0","","2815847","73261"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.066136498884","-118.16795758586","147.2357746847","4.7523869736527","Los Angeles, California, United States of America","20240314191317","2024-03-14 19:13:17","Default","asainz","0","","2816619","73288"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.049850785881","-118.24262542727","81.954480101354","14.24351870075","Los Angeles, California, United States of America","20240315173111","2024-03-15 17:31:11","Default","e.lleeeeeeee","0","","2816885","73299"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.039421491197","-118.21789052904","88.166623863392","4.7426610634347","Los Angeles, California, United States of America","20240326231147","2024-03-26 23:11:47","Default","Debony Garcia","0","","2825285","73506"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.039416433402","-118.21790983346","88.204714198597","4.744789482766","Los Angeles, California, United States of America","20240326231159","2024-03-26 23:11:59","Default","Debony Garcia","0","","2825286","73506"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.039416433402","-118.21790983346","88.204714198597","4.744789482766","Los Angeles, California, United States of America","20240326231159","2024-03-26 23:11:59","Default","Debony Garcia","0","","2825287","73506"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.040322265947","-118.21746477181","83.489318917505","4.7350463150994","Los Angeles, California, United States of America","20240326231619","2024-03-26 23:16:19","Default","Debony Garcia","0","","2825306","73506"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.968774842282","-118.22961095247","45.907550749369","4.7585103894845","Huntington Park, California, United States of America","20240327193216","2024-03-27 19:32:16","Default","Rosaliel","0","","2825731","73523"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.968775306627","-118.22960671229","45.987556865439","4.7659915578251","Huntington Park, California, United States of America","20240327193217","2024-03-27 19:32:17","Default","Rosaliel","0","","2825732","73523"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.964988150608","-118.20829227748","42.478549713269","4.7627433078166","Huntington Park, California, United States of America","20240404021339","2024-04-04 02:13:39","Default","e.lleeeeeeee","0","","2833647","73643"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.964930154153","-118.20779457099","42.603705330752","4.7737295808399","Huntington Park, California, United States of America","20240404021432","2024-04-04 02:14:32","Default","e.lleeeeeeee","0","","2833651","73643"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.964783359984","-118.20677755383","41.85713220574","4.7407922852908","Huntington Park, California, United States of America","20240404021609","2024-04-04 02:16:09","Default","e.lleeeeeeee","0","","2833655","73643"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","33.964656622875","-118.20616817379","41.453914292157","4.7313034561858","Huntington Park, California, United States of America","20240404021708","2024-04-04 02:17:08","Default","e.lleeeeeeee","0","","2833661","73643"
"4ocean Marine Debris Tracker","Styrofoam","ALL ITEMS","1","","34.0163506133","-117.86430476241","171.32944557816","4.723696502902","Walnut, California, United States of America","20240406193534","2024-04-06 19:35:34","Default","MattPin45","0","","2834766","73678"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","149","","26.4060434","-80.1128266","-22.3999996185","25.593000412","Boca Raton, Florida, United States of America","20191125133058","2019-11-25 13:30:58","","4ocean","0","","575291","18102"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","2","","45.7043914795","-121.526504517","132.231445312","65","Hood River, Oregon, United States of America","20200304165819","2020-03-04 16:58:19","","Zat_The_Rat","0","","655612","19952"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","38.5370788574","-75.0801467896","1.99999988079","311.490081787","Ocean View, Delaware, United States of America","20200607005454","2020-06-07 00:54:54","","Christine kitchen ","0","","704139","21313"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","4","","35.1250267029","-120.612945557","42.9888458252","65","Grover Beach, California, United States of America","20200725201029","2020-07-25 20:10:29","","102297817 (SciStarter)","0","","738998","22211"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","2","","35.1254692078","-120.613075256","42.0024642944","507.975891113","Grover Beach, California, United States of America","20200726192004","2020-07-26 19:20:04","","102297817 (SciStarter)","0","","741080","22246"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085312","2020-08-06 08:53:12","","RobinH","0","","749939","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085312","2020-08-06 08:53:12","","RobinH","0","","749940","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085313","2020-08-06 08:53:13","","RobinH","0","","749941","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085313","2020-08-06 08:53:13","","RobinH","0","","749942","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085315","2020-08-06 08:53:15","","RobinH","0","","749943","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085316","2020-08-06 08:53:16","","RobinH","0","","749944","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085316","2020-08-06 08:53:16","","RobinH","0","","749945","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085317","2020-08-06 08:53:17","","RobinH","0","","749946","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085317","2020-08-06 08:53:17","","RobinH","0","","749947","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085318","2020-08-06 08:53:18","","RobinH","0","","749948","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085319","2020-08-06 08:53:19","","RobinH","0","","749949","22459"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112785339","22.9063663483","12.279750824","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092842","2020-08-06 09:28:42","","RobinH","0","","750001","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112785339","22.9063644409","12.2785301208","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092842","2020-08-06 09:28:42","","RobinH","0","","750002","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112785339","22.9063644409","12.2776908875","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092843","2020-08-06 09:28:43","","RobinH","0","","750003","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112785339","22.9063644409","12.2776908875","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092843","2020-08-06 09:28:43","","RobinH","0","","750004","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112747192","22.9063549042","12.2840509415","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092844","2020-08-06 09:28:44","","RobinH","0","","750005","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112747192","22.9063549042","12.2840509415","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092844","2020-08-06 09:28:44","","RobinH","0","","750006","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112785339","22.9063415527","12.4225549698","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092845","2020-08-06 09:28:45","","RobinH","0","","750007","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112785339","22.9063415527","12.4225549698","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092846","2020-08-06 09:28:46","","RobinH","0","","750008","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","37.1112747192","22.9063396454","12.4948291779","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092846","2020-08-06 09:28:46","","RobinH","0","","750009","22460"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","6","","35.137668609619","-75.906600952148","-0.00029185207677074","8000","Ocracoke, North Carolina, United States of America","20201122132019","2020-11-22 13:20:19","","Ocracoke ","0","","854345","24943"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","50.948272705078","0.72981137037277","4.1264381408691","8.0012083053589","Rother, England, United Kingdom","20201204115415","2020-12-04 11:54:15","","Kitty VC","0","","866277","25234"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","35.110275268555","-75.974639892578","0.000000000010887816689897","573.70660400391","Ocracoke, North Carolina, United States of America","20201213001122","2020-12-13 00:11:22","","Ocracoke ","0","","878972","25497"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","35.110275268555","-75.974639892578","0.000000000010887816689897","573.70660400391","Ocracoke, North Carolina, United States of America","20201213001122","2020-12-13 00:11:22","","Ocracoke ","0","","878973","25497"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","3","","35.110275268555","-75.974639892578","0.000000000010887816689897","573.70660400391","Ocracoke, North Carolina, United States of America","20201213001125","2020-12-13 00:11:25","","Ocracoke ","0","","878974","25497"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","35.110233306885","-75.974517822266","5.936580657959","10","Ocracoke, North Carolina, United States of America","20201219033033","2020-12-19 03:30:33","","Ocracoke ","0","","883204","25594"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","35.110233306885","-75.974517822266","5.936580657959","10","Ocracoke, North Carolina, United States of America","20201219033034","2020-12-19 03:30:34","","Ocracoke ","0","","883205","25594"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","35.110233306885","-75.974517822266","5.936580657959","10","Ocracoke, North Carolina, United States of America","20201219033035","2020-12-19 03:30:35","","Ocracoke ","0","","883206","25594"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","6","","35.110260009766","-75.974456787109","0","285.39932250977","Ocracoke, North Carolina, United States of America","20210203184427","2021-02-03 18:44:27","","Ocracoke ","0","","918123","26386"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","3","","35.78398715425","-78.657722897149","111.8618850708","65","Raleigh, North Carolina, United States of America","20210413204630","2021-04-13 20:46:30","Default","agunash","0","","1492798","37241"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.697352068723","-76.740787832333","2.5332447470912","7.7398395289069","Atlantic Beach, North Carolina, United States of America","20210430203155","2021-04-30 20:31:55","Default","102335272 (SciStarter)","0","","1546083","38760"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.697073906306","-76.74311431563","1.6613416569307","4.8387019548184","Atlantic Beach, North Carolina, United States of America","20210430203155","2021-04-30 20:31:55","Default","102335272 (SciStarter)","0","","1546100","38760"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.697018070789","-76.741255236303","0.97585337981582","4.8865509678152","Atlantic Beach, North Carolina, United States of America","20210430203155","2021-04-30 20:31:55","Default","102335272 (SciStarter)","0","","1546107","38760"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.696733182345","-76.780751960433","3.2495885724202","4.8789007379501","Atlantic Beach, North Carolina, United States of America","20210502152737","2021-05-02 15:27:37","Default","102335272 (SciStarter)","0","","1549656","38857"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.697064246126","-76.741590581889","1.8716955361888","4.7771131097596","Atlantic Beach, North Carolina, United States of America","20210504153232","2021-05-04 15:32:32","Default","102335272 (SciStarter)","0","","1552777","39107"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.697064372706","-76.742179918177","1.6533562866971","4.7612912649392","Atlantic Beach, North Carolina, United States of America","20210504153232","2021-05-04 15:32:32","Default","102335272 (SciStarter)","0","","1552781","39107"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.69633802781","-76.78198483855","0.8112033251673","4.799590498176","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552816","39108"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.696476157541","-76.780404521292","1.6247467938811","4.8691757115984","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552817","39108"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.696476157541","-76.780404521292","1.6247467938811","4.8691757115984","Atlantic Beach, North Carolina, United States of America","20210504160629","2021-05-04 16:06:29","Default","102335272 (SciStarter)","0","","1552818","39108"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","4","","33.177867240587","-117.32963362526","15.768617819978","65","Carlsbad, California, United States of America","20210705181115","2021-07-05 18:11:15","Default","georgecornell","0","","1631952","41896"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","10","","33.463589711033","-117.68491386005","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20210911153609","2021-09-11 15:36:09","Default","ballisonsurfer","0","","1720023","44276"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.804317398245","-83.927665913428","290.19005462993","4.8466297101378","Loganville, Georgia, United States of America","20210914210509","2021-09-14 21:05:09","Default","Binderd22","0","","1731225","44476"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","10","","33.459566121773","-117.67555413508","5.623735385816","6.0009062052607","Capistrano Beach, California, United States of America","20210918165849","2021-09-18 16:58:49","Default","ballisonsurfer","0","","1739101","44681"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","42.363647094442","-71.260681599356","49.404458999634","65","Waltham, Massachusetts, United States of America","20211017210228","2021-10-17 21:02:28","Default","102381917 (SciStarter)","0","","1792054","45926"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","9","","33.463633857089","-117.6848886564","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20211107174032","2021-11-07 17:40:32","Default","ballisonsurfer","0","","1828067","46589"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","4","","28.396754167069","-80.611889837385","2.5809288024902","6.0299323950301","Cape Canaveral, Florida, United States of America","20211125192501","2021-11-25 19:25:01","Default","LortonJM","0","","1845597","47006"
